"Udledning af drivhusgasser efter enhed, kilde, drivhusgas, type,"
"branche, område og tid"

" ";" ";" ";" ";" ";" ";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011"
" ";" ";" ";" ";" ";"Ringsted";159;155;148;155;155;114;121;103;65;72;123;104
" ";" ";" ";" ";" ";"Slagelse";812;787;674;706;711;696;733;856;826;799;742;709
" ";" ";" ";" ";" ";"Stevns";27;25;30;27;24;21;26;34;28;28;25;23
" ";" ";" ";" ";" ";"Sorø";102;102;90;85;75;79;82;195;78;111;85;81
" ";" ";" ";" ";" ";"Lejre";43;63;48;54;38;33;40;31;30;35;36;31
" ";" ";" ";" ";" ";"Lolland";18;20;31;27;27;32;43;63;90;54;83;73
" ";" ";" ";" ";" ";"Næstved";369;344;318;310;280;249;315;303;277;291;317;253
" ";" ";" ";" ";" ";"Guldborgsund";68;75;72;69;92;99;119;116;131;129;94;90
" ";" ";" ";" ";" ";"Vordingborg";150;128;147;98;106;86;133;102;200;184;230;221
" ";" ";" ";" ";" ";"Bornholm";44;49;49;47;36;32;55;55;83;71;72;69
" ";" ";" ";" ";" ";"Middelfart";109;113;105;105;102;86;119;68;59;86;117;108
" ";" ";" ";" ";" ";"Assens";130;133;124;133;128;102;114;117;101;93;73;69
" ";" ";" ";" ";" ";"Faaborg-Midtfyn";75;70;73;66;60;53;91;81;61;70;115;91
" ";" ";" ";" ";" ";"Kerteminde";102;121;110;96;98;108;113;88;64;39;42;34
" ";" ";" ";" ";" ";"Nyborg";54;52;60;67;54;55;66;67;35;41;77;72
" ";" ";" ";" ";" ";"Odense";1751;1719;1401;1528;1302;1289;1243;1511;1435;1270;1302;1235
" ";" ";" ";" ";" ";"Svendborg";443;464;372;401;159;92;93;57;97;86;224;216
" ";" ";" ";" ";" ";"Nordfyns";63;63;66;63;52;43;63;66;65;72;61;54
" ";" ";" ";" ";" ";"Langeland";2;3;8;7;3;3;18;25;36;32;27;22
" ";" ";" ";" ";" ";"Ærø";1;1;5;3;1;1;4;1;1;1;11;11
" ";" ";" ";" ";" ";"Haderslev";314;317;300;318;339;283;364;339;297;292;299;286
" ";" ";" ";" ";" ";"Billund";152;153;134;121;146;63;86;75;58;43;100;91
" ";" ";" ";" ";" ";"Sønderborg";212;193;231;233;164;105;103;108;133;185;350;322
" ";" ";" ";" ";" ";"Tønder";441;437;353;366;387;291;289;98;70;91;99;92
" ";" ";" ";" ";" ";"Esbjerg";329;271;320;332;307;341;493;427;282;254;284;266
" ";" ";" ";" ";" ";"Fanø";0;1;1;1;0;0;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Varde";183;175;167;163;163;283;319;192;157;152;176;169
" ";" ";" ";" ";" ";"Vejen";72;67;79;83;55;75;91;68;52;62;113;105
" ";" ";" ";" ";" ";"Aabenraa";297;294;267;269;290;290;318;322;220;253;209;202
" ";" ";" ";" ";" ";"Fredericia";296;282;252;284;299;236;294;275;258;266;310;305
" ";" ";" ";" ";" ";"Horsens";892;916;714;771;821;760;854;551;478;472;441;418
" ";" ";" ";" ";" ";"Kolding";479;460;423;466;437;352;389;199;216;294;332;315
" ";" ";" ";" ";" ";"Vejle";802;752;656;712;617;598;678;498;410;418;559;534
" ";" ";" ";" ";" ";"Herning";498;484;386;409;415;409;494;492;475;487;443;416
" ";" ";" ";" ";" ";"Holstebro";206;208;190;223;196;185;197;252;236;241;245;225
" ";" ";" ";" ";" ";"Lemvig";21;21;25;22;15;17;30;22;29;31;29;25
" ";" ";" ";" ";" ";"Struer";108;54;64;43;48;34;55;53;44;38;50;48
" ";" ";" ";" ";" ";"Syddjurs";65;65;62;59;37;27;40;36;73;101;147;140
" ";" ";" ";" ";" ";"Norddjurs";148;157;144;148;140;126;148;106;156;146;133;126
" ";" ";" ";" ";" ";"Favrskov";52;52;56;51;52;42;60;45;53;64;63;55
" ";" ";" ";" ";" ";"Odder";110;105;102;91;138;34;56;48;48;50;99;87
" ";" ";" ";" ";" ";"Randers";620;588;520;549;588;560;677;639;533;563;508;469
" ";" ";" ";" ";" ";"Silkeborg";730;718;580;616;640;522;580;702;603;674;525;512
" ";" ";" ";" ";" ";"Samsø";6;7;6;5;6;0;8;7;6;6;5;5
" ";" ";" ";" ";" ";"Skanderborg";227;227;196;216;234;199;235;175;144;140;158;142
" ";" ";" ";" ";" ";"Aarhus";1758;2952;2717;2814;3029;2723;2937;3132;2667;2737;2710;2503
" ";" ";" ";" ";" ";"Ikast-Brande";198;199;171;173;185;158;130;155;116;187;202;194
" ";" ";" ";" ";" ";"Ringkøbing-Skjern";138;127;121;231;119;124;139;138;116;114;105;90
" ";" ";" ";" ";" ";"Hedensted";430;420;337;344;367;367;192;148;92;74;69;64
" ";" ";" ";" ";" ";"Morsø";21;19;26;26;32;25;34;36;62;45;43;40
" ";" ";" ";" ";" ";"Skive";256;255;207;237;203;231;249;285;208;210;162;154
" ";" ";" ";" ";" ";"Thisted";76;73;92;86;87;103;90;68;48;66;70;61
" ";" ";" ";" ";" ";"Viborg";441;423;413;417;463;561;709;870;970;963;1049;1026
" ";" ";" ";" ";" ";"Brønderslev";148;157;127;125;100;103;123;117;130;129;180;173
" ";" ";" ";" ";" ";"Frederikshavn";320;299;337;353;373;329;470;544;411;400;633;608
" ";" ";" ";" ";" ";"Vesthimmerlands";89;86;82;78;84;85;102;118;87;86;100;96
" ";" ";" ";" ";" ";"Læsø";0;0;1;1;0;0;1;0;0;0;1;1
" ";" ";" ";" ";" ";"Rebild";30;29;30;28;24;14;18;9;11;13;10;7
" ";" ";" ";" ";" ";"Mariagerfjord";642;666;499;524;572;473;498;127;210;212;152;136
" ";" ";" ";" ";" ";"Jammerbugt";162;165;140;139;98;89;94;42;52;62;63;49
" ";" ";" ";" ";" ";"Aalborg";931;887;903;818;929;806;853;816;853;929;1065;957
" ";" ";" ";" ";" ";"Hjørring";236;225;226;238;219;191;223;274;258;366;402;387
" ";" ";" ";" ";"Erhvervsservice"
" ";" ";" ";" ";" ";"København";23014;25058;25952;31010;31301;52304;53415;63480;58652;33912;34639;35977
" ";" ";" ";" ";" ";"Frederiksberg";2301;2764;2636;3000;3023;2997;2652;2674;2497;2488;2321;2527
" ";" ";" ";" ";" ";"Ballerup";2988;3380;3647;4277;4166;3301;3065;3514;3531;3627;3735;3493
" ";" ";" ";" ";" ";"Brøndby";11891;12202;14289;15450;15372;15873;16502;19211;20689;18885;18240;17602
" ";" ";" ";" ";" ";"Dragør";363;377;393;407;367;406;400;413;318;333;329;313
" ";" ";" ";" ";" ";"Gentofte";5234;5296;6091;6917;6985;6119;5755;6275;5752;6120;6109;6409
" ";" ";" ";" ";" ";"Gladsaxe";6769;6990;7439;7540;10068;10629;11508;14250;14308;6639;14055;14059
" ";" ";" ";" ";" ";"Glostrup";3951;4384;4868;5161;5653;5663;6275;7503;7093;7572;7288;6920
" ";" ";" ";" ";" ";"Herlev";1882;2093;2176;2393;2335;2204;2409;2950;3085;3205;3184;3085
" ";" ";" ";" ";" ";"Albertslund";1297;1700;1591;1850;2164;1525;1481;1383;1467;1562;1586;1504
" ";" ";" ";" ";" ";"Hvidovre";1733;2074;2064;2327;2375;2063;2089;2215;4101;7934;7973;8124
" ";" ";" ";" ";" ";"Høje-Taastrup";10372;10865;12190;13525;14572;16110;17386;22480;21812;16362;19436;19266
" ";" ";" ";" ";" ";"Lyngby-Taarbæk";7028;7702;8852;9259;9338;9408;9570;10121;8296;8218;5685;5091
" ";" ";" ";" ";" ";"Rødovre";1863;2027;2184;2326;2100;1641;1669;2249;2130;2405;2513;2557
" ";" ";" ";" ";" ";"Ishøj";767;840;904;981;1029;1058;1077;1253;1408;1470;1567;1493
" ";" ";" ";" ";" ";"Tårnby";2462;2583;2820;3072;3163;2943;3055;3582;4004;4169;4053;1919
" ";" ";" ";" ";" ";"Vallensbæk";542;577;625;741;665;516;571;720;527;611;603;575
" ";" ";" ";" ";" ";"Furesø";1350;1518;1544;1661;1632;1588;1570;1686;1634;1684;1690;1652
" ";" ";" ";" ";" ";"Allerød";1740;1913;2034;2423;2168;2208;2233;2397;2491;2588;2467;2370
" ";" ";" ";" ";" ";"Fredensborg";1408;1511;1546;1660;1741;1771;1774;1994;1800;1797;2121;2162
" ";" ";" ";" ";" ";"Helsingør";2094;2228;2505;2670;2702;2677;2677;3012;2877;3118;3096;3498
" ";" ";" ";" ";" ";"Hillerød";2814;3189;3271;3512;3543;3464;3524;2987;2877;2859;3041;2988
" ";" ";" ";" ";" ";"Hørsholm";1543;1618;1778;1992;1707;1509;1478;1611;1606;1629;1613;1491
" ";" ";" ";" ";" ";"Rudersdal";11731;12078;13480;14238;17022;18613;20131;19605;18478;15675;14391;15561
" ";" ";" ";" ";" ";"Egedal";1283;1298;1447;1609;1559;1519;1615;2045;2020;2159;2219;2241
" ";" ";" ";" ";" ";"Frederikssund";6333;6527;6891;7253;7753;8014;7860;2230;2274;2490;2819;2445
" ";" ";" ";" ";" ";"Greve";1636;1767;1914;2128;2161;2129;2363;2650;2787;2870;2751;2682
" ";" ";" ";" ";" ";"Køge";2213;2368;2576;2684;2788;2858;3543;6446;7761;5569;5283;5524
" ";" ";" ";" ";" ";"Halsnæs";772;809;888;973;921;912;970;1066;971;938;986;1178
" ";" ";" ";" ";" ";"Roskilde";5253;5407;6236;7266;7501;6727;6360;7076;6878;10685;6230;6084
" ";" ";" ";" ";" ";"Solrød";702;753;862;870;833;825;762;1072;911;937;920;985
" ";" ";" ";" ";" ";"Gribskov";1693;1773;2004;2151;2142;2001;1955;2455;2189;2282;2232;2458
" ";" ";" ";" ";" ";"Odsherred";1002;1077;1157;1257;1374;1313;1363;1861;1766;1785;1845;1831
" ";" ";" ";" ";" ";"Holbæk";2431;2560;2769;2978;2977;2823;3001;3624;4097;4366;4563;4328
" ";" ";" ";" ";" ";"Faxe";1398;1482;1665;1763;1435;1382;1376;1658;1609;1654;1602;1704
" ";" ";" ";" ";" ";"Kalundborg";1696;1919;2029;2105;2054;1922;2014;2454;2585;2789;2753;2620
" ";" ";" ";" ";" ";"Ringsted";1250;1401;1571;1754;1831;1926;2102;2247;2015;2177;2184;2043
" ";" ";" ";" ";" ";"Slagelse";2922;3028;3272;3530;3491;3162;3232;3655;3760;3791;4248;4292
" ";" ";" ";" ";" ";"Stevns";900;1017;1208;1302;1274;1231;1044;924;869;905;966;935
" ";" ";" ";" ";" ";"Sorø";927;988;1080;1189;1148;1191;1342;1572;1382;1444;1411;1198
" ";" ";" ";" ";" ";"Lejre";880;943;1053;1134;1264;1083;1171;1149;1165;1168;1144;1072
" ";" ";" ";" ";" ";"Lolland";669;697;864;943;1035;1013;1028;1293;1180;1178;1333;1334
" ";" ";" ";" ";" ";"Næstved";2410;2538;2850;3240;3242;2923;3271;3697;3430;3390;3701;3844
" ";" ";" ";" ";" ";"Guldborgsund";1587;1720;1813;1978;2142;2183;2258;2600;2550;2485;2467;2185
" ";" ";" ";" ";" ";"Vordingborg";1401;1461;1790;2090;2202;2278;2282;2719;2385;2473;2375;2278
" ";" ";" ";" ";" ";"Bornholm";862;896;964;1048;975;926;884;1112;1117;1152;1166;1007
" ";" ";" ";" ";" ";"Middelfart";923;1030;1083;1154;1110;1138;1233;1602;1488;1482;1646;1446
" ";" ";" ";" ";" ";"Assens";883;995;1076;1135;1164;1041;1163;1286;1209;1290;2417;2678
" ";" ";" ";" ";" ";"Faaborg-Midtfyn";1966;2026;2277;2404;2507;2371;2521;3484;3399;3330;3319;3033
" ";" ";" ";" ";" ";"Kerteminde";587;613;667;649;607;513;641;864;866;873;900;921
" ";" ";" ";" ";" ";"Nyborg";740;776;828;822;875;900;942;1132;1084;1154;1105;897
" ";" ";" ";" ";" ";"Odense";7448;8387;8340;9994;9973;9230;9470;10499;9718;10476;10494;9881
" ";" ";" ";" ";" ";"Svendborg";1902;1978;2105;2233;2193;2047;1890;2582;2484;2705;2663;2542
" ";" ";" ";" ";" ";"Nordfyns";898;892;956;1069;1055;1005;1021;1323;1207;1175;1130;928
" ";" ";" ";" ";" ";"Langeland";462;479;525;570;528;462;507;634;534;532;655;419
" ";" ";" ";" ";" ";"Ærø";221;219;228;245;188;179;177;216;249;227;223;154
" ";" ";" ";" ";" ";"Haderslev";2729;3033;3143;3354;3375;2974;2810;2135;1850;1947;2020;1646
" ";" ";" ";" ";" ";"Billund";1083;1152;1239;1341;1336;1370;1354;1569;1558;1600;1554;820
" ";" ";" ";" ";" ";"Sønderborg";1735;1728;1808;1926;2232;2218;2233;2512;2410;2516;2613;2244
" ";" ";" ";" ";" ";"Tønder";5148;5269;5344;5679;4845;5136;5202;2224;2027;2012;2144;1310
" ";" ";" ";" ";" ";"Esbjerg";4384;4686;5120;5735;5643;5442;5251;5441;5463;6051;6317;5272
" ";" ";" ";" ";" ";"Fanø";28;26;29;31;38;52;50;24;23;20;26;73
" ";" ";" ";" ";" ";"Varde";3960;4250;4371;4695;4805;5306;5549;2625;2412;2379;2421;1596
" ";" ";" ";" ";" ";"Vejen";1545;1653;1719;2022;1937;1796;1674;1980;1807;1953;1852;1405
" ";" ";" ";" ";" ";"Aabenraa";2651;3082;3282;4162;4275;4136;4324;5981;6017;6461;6379;5524
" ";" ";" ";" ";" ";"Fredericia";2039;2299;2544;2859;2922;2825;2745;3114;2554;2626;2445;2289
" ";" ";" ";" ";" ";"Horsens";4881;5278;5679;6136;6339;6699;6850;4283;4028;4035;4017;3614
" ";" ";" ";" ";" ";"Kolding";7214;7848;8171;8888;9216;8608;8433;4852;4925;5349;5020;4990
" ";" ";" ";" ";" ";"Vejle";7565;8043;8844;9482;9531;11131;11567;5959;5423;7283;5930;5136
" ";" ";" ";" ";" ";"Herning";3375;3983;4030;5012;4547;4266;4190;4780;4549;4969;5505;4921
" ";" ";" ";" ";" ";"Holstebro";2201;2338;2827;2991;3113;2585;2297;2648;2566;2700;2838;2247
" ";" ";" ";" ";" ";"Lemvig";522;528;555;549;537;500;560;827;875;913;870;542
" ";" ";" ";" ";" ";"Struer";748;781;867;1113;1202;1014;1200;1496;1275;1180;1183;936
" ";" ";" ";" ";" ";"Syddjurs";971;1010;1079;1226;1233;1303;1282;1607;1523;1950;1949;1538
" ";" ";" ";" ";" ";"Norddjurs";2493;2595;3081;3270;3234;2877;3952;1154;1324;1300;1265;1201
" ";" ";" ";" ";" ";"Favrskov";3136;3344;3609;3839;3848;3439;4068;1972;1934;1982;2041;1839
" ";" ";" ";" ";" ";"Odder";500;497;526;554;650;613;582;808;811;798;826;844
" ";" ";" ";" ";" ";"Randers";6407;6698;7334;7773;7268;6390;7952;3605;3937;4257;4563;4309
" ";" ";" ";" ";" ";"Silkeborg";8372;8953;10496;11327;11542;11405;13086;18919;18796;25073;19224;19381
" ";" ";" ";" ";" ";"Samsø";145;157;203;200;215;218;159;191;176;203;160;105
" ";" ";" ";" ";" ";"Skanderborg";2564;2930;2824;3123;3132;2824;2754;2552;2458;2494;2852;2588
" ";" ";" ";" ";" ";"Aarhus";10138;18544;20067;22935;22443;21078;20790;23139;22405;27747;24876;24074
" ";" ";" ";" ";" ";"Ikast-Brande";1451;1721;1555;1629;1773;1616;1649;3038;2692;3739;3525;3340
" ";" ";" ";" ";" ";"Ringkøbing-Skjern";1913;2072;2241;2364;2305;2529;2486;2895;2968;2792;2947;2505
" ";" ";" ";" ";" ";"Hedensted";3831;4193;4479;4921;5502;6905;6079;2072;2201;2142;2646;2228
" ";" ";" ";" ";" ";"Morsø";859;915;1035;1140;1466;1408;1589;1918;1630;1555;2079;1821
" ";" ";" ";" ";" ";"Skive";1460;1521;1723;1816;1941;1839;1866;2245;2291;2559;2639;2210
" ";" ";" ";" ";" ";"Thisted";1412;1434;1528;1603;1571;1349;1365;1715;1724;1840;1850;1440
" ";" ";" ";" ";" ";"Viborg";6580;7031;8414;9328;6883;6371;6373;6379;6235;6136;6226;5391
" ";" ";" ";" ";" ";"Brønderslev";954;1049;1150;1276;1384;1291;1480;1549;1583;1505;1585;1391
" ";" ";" ";" ";" ";"Frederikshavn";1826;1927;2078;2383;2501;2354;2630;3216;2644;2754;2950;2566
" ";" ";" ";" ";" ";"Vesthimmerlands";3598;3863;3875;4152;4299;3927;4145;1427;1189;1211;1293;1117
" ";" ";" ";" ";" ";"Læsø";31;25;29;29;44;34;35;65;50;26;61;60
" ";" ";" ";" ";" ";"Rebild";1230;1297;1293;1382;1369;1231;1340;1320;1361;1221;1466;1001
" ";" ";" ";" ";" ";"Mariagerfjord";3336;3603;3960;4276;3932;3742;3889;2086;2124;2083;2055;1467
" ";" ";" ";" ";" ";"Jammerbugt";1178;1319;1378;1514;1432;1308;1289;1696;1685;1619;1675;1176
" ";" ";" ";" ";" ";"Aalborg";8881;9492;10507;12149;12614;12153;13121;16558;15201;10477;15726;14116
" ";" ";" ";" ";" ";"Hjørring";2311;2468;2692;2820;3027;2705;2568;3045;2957;2969;2890;2644
" ";" ";" ";" ";"Off. adm, undervisn., sundhed"
" ";" ";" ";" ";" ";"København";108548;113290;95818;108140;134563;184318;172485;181039;185962;155251;135022;103752
" ";" ";" ";" ";" ";"Frederiksberg";5480;5282;5141;6385;6284;6869;6654;7190;7143;8043;6141;5635
" ";" ";" ";" ";" ";"Ballerup";5121;4845;4896;5558;6436;4989;5655;6296;5637;6482;5813;6733
" ";" ";" ";" ";" ";"Brøndby";2583;2746;2918;3398;3174;3035;3163;3077;3427;4223;4416;4452
" ";" ";" ";" ";" ";"Dragør";607;546;563;609;694;658;836;577;573;675;659;909
" ";" ";" ";" ";" ";"Gentofte";7852;6977;7378;8691;9018;8361;8296;7666;7550;8443;8285;7920
" ";" ";" ";" ";" ";"Gladsaxe";5734;5489;5935;6759;6930;7048;7614;8509;9584;8626;14228;9116
" ";" ";" ";" ";" ";"Glostrup";5825;5222;4598;5159;5238;5373;5253;4907;4651;5369;5411;5964
" ";" ";" ";" ";" ";"Herlev";3805;3363;3409;3739;3763;3552;3679;3283;3616;4279;4395;4168
" ";" ";" ";" ";" ";"Albertslund";2329;2529;2054;2748;3913;4574;3030;3079;3022;4293;3524;4981
" ";" ";" ";" ";" ";"Hvidovre";4412;4617;4566;5233;5981;5917;5642;4911;5451;8498;8117;9785
" ";" ";" ";" ";" ";"Høje-Taastrup";5921;5923;4908;5291;5820;5426;12448;13158;5794;5353;6487;6808
" ";" ";" ";" ";" ";"Lyngby-Taarbæk";10603;8804;9068;10264;10259;9542;8852;7767;7836;9618;9658;8250
" ";" ";" ";" ";" ";"Rødovre";2550;2391;2367;2708;2767;2593;2533;2369;2581;3014;2541;2475
" ";" ";" ";" ";" ";"Ishøj";1401;1291;1322;1457;1398;1273;1680;1432;1191;1404;1454;1949
" ";" ";" ";" ";" ";"Tårnby";2313;2413;2225;2627;3257;3384;2708;2668;3208;4246;3486;4493
" ";" ";" ";" ";" ";"Vallensbæk";502;453;538;645;629;621;688;619;520;610;581;650
" ";" ";" ";" ";" ";"Furesø";4298;5553;3887;4557;5004;3872;2920;2827;2782;3179;2914;3525
" ";" ";" ";" ";" ";"Allerød";2565;3123;2480;3134;5552;2753;3491;4864;3871;4321;4759;5147
" ";" ";" ";" ";" ";"Fredensborg";2501;2295;2460;2834;2838;2534;2983;2876;2727;2774;2817;3036
" ";" ";" ";" ";" ";"Helsingør";4819;4772;4598;5354;6105;6241;5668;5765;6202;7064;6463;7342
" ";" ";" ";" ";" ";"Hillerød";8341;8486;7684;8650;9740;8818;8214;7135;7009;8017;7736;8073
" ";" ";" ";" ";" ";"Hørsholm";2426;2730;1972;2319;3358;2157;1913;1815;1794;3161;2978;3130
" ";" ";" ";" ";" ";"Rudersdal";11556;12072;10635;12004;10807;10350;13104;17577;17649;16412;16925;14340
" ";" ";" ";" ";" ";"Egedal";1595;1443;1637;1962;2329;2431;2315;1908;1851;2008;1993;2303
" ";" ";" ";" ";" ";"Frederikssund";9984;10184;11480;12659;14005;13451;14047;4623;4063;4521;5115;5692
" ";" ";" ";" ";" ";"Greve";2532;2262;2341;2740;2893;2884;3033;2680;2697;3168;3012;3193
" ";" ";" ";" ";" ";"Køge";3942;3612;3711;4303;4756;6011;4633;4410;4622;5230;5358;5690
" ";" ";" ";" ";" ";"Halsnæs";1911;1862;1936;2309;2454;2044;2001;2405;1982;2326;2187;2739
" ";" ";" ";" ";" ";"Roskilde";11006;10631;10296;12159;13234;11835;11004;10493;10990;13263;21431;11939
" ";" ";" ";" ";" ";"Solrød";839;737;773;910;929;913;1219;1043;985;1119;1135;1294
" ";" ";" ";" ";" ";"Gribskov";2661;2436;2678;3049;3191;3037;3131;3237;3152;3374;3231;3331
" ";" ";" ";" ";" ";"Odsherred";3164;3043;3139;3487;3947;3806;3973;4604;4303;4583;4656;5202
" ";" ";" ";" ";" ";"Holbæk";6682;6518;6763;7838;8271;8786;8216;8503;8365;9664;9150;9433
" ";" ";" ";" ";" ";"Faxe";2507;2253;2528;2882;3141;2951;3132;3384;3328;3458;3714;3794
" ";" ";" ";" ";" ";"Kalundborg";4143;3833;3996;4439;5006;4777;4861;4770;4683;5066;4967;5721
" ";" ";" ";" ";" ";"Ringsted";2513;2203;2211;2554;2739;2853;2595;2815;2955;3243;2998;3147
" ";" ";" ";" ";" ";"Slagelse";9078;9620;8561;10350;13740;10125;11243;10258;9434;11526;10297;12092
" ";" ";" ";" ";" ";"Stevns";1274;1205;1240;1452;1423;1388;1373;1325;1269;1388;1424;1977
" ";" ";" ";" ";" ";"Sorø";4790;4578;5210;5788;6161;5945;6042;6420;6083;5746;5753;6772
" ";" ";" ";" ";" ";"Lejre";1562;1451;1502;1753;1793;1668;1601;1952;2159;1809;1843;2061
" ";" ";" ";" ";" ";"Lolland";2167;2041;2109;2557;3056;3256;2351;2899;3396;3615;3459;4072
" ";" ";" ";" ";" ";"Næstved";11066;11162;11017;12416;13061;14082;9116;9947;10702;11756;11179;11503
" ";" ";" ";" ";" ";"Guldborgsund";4457;4381;4615;5414;5935;6310;5726;7124;7165;7202;6600;7207
" ";" ";" ";" ";" ";"Vordingborg";5038;5324;4865;5465;6873;5241;5345;5703;4956;5793;5347;6055
" ";" ";" ";" ";" ";"Bornholm";1997;1890;1661;2185;3244;2779;2446;2448;2538;3050;2406;2671
" ";" ";" ";" ";" ";"Middelfart";3492;3380;3412;4111;4133;4087;3837;4176;3933;4126;4357;4699
" ";" ";" ";" ";" ";"Assens";2968;2805;2946;3350;3594;3597;3747;3666;3565;3737;3704;4079
" ";" ";" ";" ";" ";"Faaborg-Midtfyn";4782;4501;4878;5469;5636;5684;4921;5866;5571;6070;6033;6866
" ";" ";" ";" ";" ";"Kerteminde";1253;1126;1204;1389;1440;1327;1277;1472;1391;1482;1479;1792
" ";" ";" ";" ";" ";"Nyborg";3058;2965;2840;3264;3760;3961;2933;3060;3273;3824;3419;4195
" ";" ";" ";" ";" ";"Odense";24769;22474;22476;25251;25590;23752;22907;22015;23079;27292;26395;24464
" ";" ";" ";" ";" ";"Svendborg";5498;5257;5317;6059;6429;6432;6294;6385;6307;7018;6766;7010
" ";" ";" ";" ";" ";"Nordfyns";1781;1619;1694;1913;2021;1857;1908;1974;1894;2127;2113;2445
" ";" ";" ";" ";" ";"Langeland";431;335;368;478;563;492;382;571;674;751;753;1165
" ";" ";" ";" ";" ";"Ærø";266;227;253;319;342;433;563;556;528;533;491;733
" ";" ";" ";" ";" ";"Haderslev";21798;13694;19115;17874;38405;40643;20507;27125;15238;19498;15695;23722
" ";" ";" ";" ";" ";"Billund";2200;2154;2187;2486;2642;2726;2233;2381;2398;2728;2620;3211
" ";" ";" ";" ";" ";"Sønderborg";7136;6763;6802;7711;8624;7851;7371;7892;7391;8342;8006;9050
" ";" ";" ";" ";" ";"Tønder";10529;10753;9026;9706;9282;10464;8303;3732;3373;3892;3690;3818
" ";" ";" ";" ";" ";"Esbjerg";11615;10954;10932;12475;12927;13411;13261;12956;13714;15925;15454;15091
" ";" ";" ";" ";" ";"Fanø";91;65;70;89;112;122;240;110;119;116;92;223
" ";" ";" ";" ";" ";"Varde";6724;7511;7094;8132;10779;6829;6161;6539;5744;6307;5642;7024
" ";" ";" ";" ";" ";"Vejen";3208;2906;3024;3371;3510;3479;3813;3963;3505;4002;3884;4111
" ";" ";" ";" ";" ";"Aabenraa";5015;4801;4789;5464;5774;5669;5944;7015;6294;6516;6429;6314
" ";" ";" ";" ";" ";"Fredericia";5874;6319;5387;6218;8045;6052;6187;5905;5218;5875;5350;5764
" ";" ";" ";" ";" ";"Horsens";8721;8590;8375;9406;9985;10119;9052;8113;7683;9009;8240;9872
" ";" ";" ";" ";" ";"Kolding";11265;11095;11748;13097;13558;14262;12849;9004;8953;10200;9777;9769
" ";" ";" ";" ";" ";"Vejle";14028;13557;14497;16097;16885;17075;15799;12117;12421;13353;12889;14595
" ";" ";" ";" ";" ";"Herning";7613;7137;7571;8697;9450;9675;11337;10846;11456;12060;10728;10122
" ";" ";" ";" ";" ";"Holstebro";8255;8657;8494;9657;10839;8637;9079;7666;7855;8842;8267;8568
" ";" ";" ";" ";" ";"Lemvig";18096;19229;19064;20585;16852;6391;5848;4524;4153;4419;4512;2684
" ";" ";" ";" ";" ";"Struer";1520;1412;1389;1556;1640;1611;1483;1588;1648;1885;1838;2044
" ";" ";" ";" ";" ";"Syddjurs";1845;1744;1875;2161;2126;2353;1991;2389;2472;4016;3869;4342
" ";" ";" ";" ";" ";"Norddjurs";6270;6259;6149;6698;6907;6533;5707;2138;3607;4020;3791;3995
" ";" ";" ";" ";" ";"Favrskov";3368;3178;3694;4153;4622;4508;3951;3534;4352;4398;4160;4309
" ";" ";" ";" ";" ";"Odder";1840;1712;1816;2007;1753;1886;2105;2056;1985;2239;2376;2520
" ";" ";" ";" ";" ";"Randers";10932;10362;11493;12838;12977;12944;11292;8334;8727;9993;9736;9854
" ";" ";" ";" ";" ";"Silkeborg";8999;8601;9353;10493;9188;9361;9529;11960;12644;15553;14307;15606
" ";" ";" ";" ";" ";"Samsø";1344;1421;701;770;900;1040;1151;1144;1012;886;857;1055
" ";" ";" ";" ";" ";"Skanderborg";3615;3456;3619;4186;4382;4331;3928;4025;4311;4833;4876;5203
" ";" ";" ";" ";" ";"Aarhus";13916;34273;33757;38997;41695;37424;37024;35126;36317;44166;41611;38893
" ";" ";" ";" ";" ";"Ikast-Brande";2614;2523;2529;2831;3259;3534;2790;3294;3378;3587;3250;3926
" ";" ";" ";" ";" ";"Ringkøbing-Skjern";5042;4814;4960;5509;5835;11213;7473;7792;5386;5706;5439;6117
" ";" ";" ";" ";" ";"Hedensted";5683;5704;6396;7140;8576;6724;6666;3628;4093;4743;4351;4534
" ";" ";" ";" ";" ";"Morsø";1846;1634;1668;1843;1787;1791;1948;2130;2268;2402;2327;2315
" ";" ";" ";" ";" ";"Skive";4955;5971;5738;6650;8355;4877;4726;4911;4373;4798;4459;4996
" ";" ";" ";" ";" ";"Thisted";4231;4065;4134;4789;5073;5019;4386;5200;5055;5706;5488;6464
" ";" ";" ";" ";" ";"Viborg";33859;19486;24791;25698;57164;63599;44336;65008;25292;32789;26818;38740
" ";" ";" ";" ";" ";"Brønderslev";3335;3202;3468;3763;3709;3561;3183;3591;3546;3723;3503;3637
" ";" ";" ";" ";" ";"Frederikshavn";8259;8766;7168;7969;10038;8257;7335;7411;7408;9520;8146;10143
" ";" ";" ";" ";" ";"Vesthimmerlands";7458;7551;8181;9086;9942;9360;9340;8430;8736;9626;9115;9792
" ";" ";" ";" ";" ";"Læsø";60;47;46;62;85;89;222;100;101;122;100;335
